58, Self-emp-not-inc, 165315, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 35, United-States, >50K
46, Federal-gov, 110884, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male, 0, 0, 40, United-States, <=50K
18, Private, 285013, HS-grad, 9, Never-married, Sales, Own-child, White, Male, 0, 0, 10, United-States, <=50K
42, Self-emp-not-inc, 323790, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1977, 70, United-States, >50K
73, Private, 29778, HS-grad, 9, Widowed, Other-service, Not-in-family, White, Female, 0, 0, 37, United-States, <=50K
41, Self-emp-not-inc, 240900, HS-grad, 9, Divorced, Farming-fishing, Other-relative, White, Male, 0, 0, 20, United-States, <=50K
21, Private, 83704, 12th, 8, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
48, Private, 272778, Some-college, 10, Divorced, Other-service, Unmarried, White, Female, 0, 0, 32, United-States, <=50K
40, Private, 323790, Some-college, 10, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, United-States, <=50K
53, Federal-gov, 117847, Assoc-acdm, 12, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, <=50K
26, Local-gov, 219760, HS-grad, 9, Never-married, Other-service, Other-relative, White, Male, 0, 0, 16, United-States, <=50K
32, Federal-gov, 44777, HS-grad, 9, Separated, Machine-op-inspct, Not-in-family, Black, Male, 0, 0, 46, United-States, <=50K
58, Local-gov, 223214, HS-grad, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, United-States, <=50K
22, Private, 186573, HS-grad, 9, Never-married, Transport-moving, Not-in-family, White, Female, 0, 0, 46, United-States, <=50K
27, Private, 373499, 5th-6th, 3, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 60, El-Salvador, <=50K
22, Private, 306967, Some-college, 10, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 25, United-States, <=50K
27, Private, 201872, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, <=50K
40, ?, 170649, Some-college, 10, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 8, United-States, <=50K
29, State-gov, 293287, Some-college, 10, Never-married, Other-service, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
31, ?, 213771, HS-grad, 9, Widowed, ?, Unmarried, White, Female, 0, 0, 36, United-States, <=50K
17, Private, 173807, 11th, 7, Never-married, Craft-repair, Own-child, White, Female, 0, 0, 15, United-States, <=50K
35, ?, 333305, Some-college, 10, Married-civ-spouse, ?, Own-child, White, Female, 0, 0, 40, United-States, <=50K
38, Private, 225707, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, Cuba, >50K
26, Private, 181666, Assoc-acdm, 12, Married-civ-spouse, Adm-clerical, Own-child, White, Female, 0, 0, 40, ?, <=50K
19, Private, 108147, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 15, United-States, <=50K
20, Private, 411862, Assoc-voc, 11, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 30, United-States, <=50K
45, Private, 33300, Assoc-voc, 11, Married-civ-spouse, Sales, Husband, White, Male, 0, 1977, 50, United-States, >50K
34, Self-emp-not-inc, 209768, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K
35, Private, 160910, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, <=50K
50, Self-emp-not-inc, 57758, Assoc-voc, 11, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 60, United-States, >50K
32, Private, 198452, HS-grad, 9, Married-civ-spouse, Farming-fishing, Wife, White, Female, 0, 0, 40, United-States, <=50K
35, Private, 341102, 9th, 5, Never-married, Handlers-cleaners, Not-in-family, Black, Male, 0, 0, 40, United-States, <=50K
50, ?, 22428, Masters, 14, Never-married, ?, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
31, Self-emp-not-inc, 119411, Bachelors, 13, Divorced, Exec-managerial, Unmarried, White, Male, 0, 0, 60, United-States, >50K
60, ?, 24215, 10th, 6, Divorced, ?, Not-in-family, Amer-Indian-Eskimo, Female, 0, 0, 10, United-States, <=50K
26, Private, 117217, Bachelors, 13, Divorced, Other-service, Not-in-family, White, Female, 0, 0, 45, United-States, <=50K
35, Private, 341643, Bachelors, 13, Never-married, Sales, Not-in-family, White, Male, 0, 0, 55, United-States, <=50K
50, Private, 256861, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 80, United-States, <=50K
40, Private, 153799, 1st-4th, 2, Married-spouse-absent, Machine-op-inspct, Unmarried, White, Female, 0, 0, 40, Dominican-Republic, <=50K
56, Private, 157749, Some-college, 10, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 60, United-States, >50K
32, Private, 269182, Some-college, 10, Separated, Tech-support, Unmarried, Black, Female, 3887, 0, 40, United-States, <=50K
46, Private, 45363, Prof-school, 15, Divorced, Prof-specialty, Not-in-family, White, Male, 0, 2824, 40, United-States, >50K
58, Local-gov, 489085, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, Black, Male, 0, 0, 40, United-States, <=50K
43, Private, 81243, Bachelors, 13, Divorced, Tech-support, Not-in-family, White, Male, 0, 1876, 40, United-States, <=50K
25, Private, 462869, HS-grad, 9, Never-married, Handlers-cleaners, Other-relative, White, Male, 0, 0, 40, Mexico, <=50K
37, Private, 49115, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 60, United-States, >50K
34, Self-emp-not-inc, 137223, 10th, 6, Never-married, Other-service, Own-child, White, Female, 0, 0, 40, United-States, <=50K
22, Private, 173736, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
19, Private, 236396, 11th, 7, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
19, Private, 299050, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Male, 0, 0, 20, United-States, <=50K
27, Private, 242207, Bachelors, 13, Never-married, Tech-support, Own-child, White, Female, 0, 0, 40, United-States, <=50K
23, Private, 287988, Some-college, 10, Never-married, Adm-clerical, Not-in-family, White, Male, 0, 0, 20, United-States, <=50K
70, Private, 94692, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 70, United-States, >50K
21, Private, 285127, HS-grad, 9, Never-married, Handlers-cleaners, Not-in-family, Black, Female, 0, 0, 40, United-States, <=50K
53, Private, 88842, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 99999, 0, 40, United-States, >50K
67, Private, 279980, Some-college, 10, Married-civ-spouse, Transport-moving, Husband, White, Male, 10605, 0, 10, United-States, >50K
38, Private, 107302, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, <=50K
47, Private, 218435, HS-grad, 9, Married-spouse-absent, Sales, Unmarried, White, Female, 0, 0, 20, Cuba, <=50K
26, Private, 149943, HS-grad, 9, Never-married, Other-service, Other-relative, Asian-Pac-Islander, Male, 0, 0, 60, ?, <=50K
28, ?, 131310, 12th, 8, Married-civ-spouse, ?, Wife, White, Female, 0, 0, 20, Germany, <=50K
43, ?, 396116, HS-grad, 9, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 40, United-States, <=50K
55, Private, 102058, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, >50K
66, Self-emp-not-inc, 182470, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 25, United-States, >50K
34, Private, 84154, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, <=50K
27, Private, 169815, Bachelors, 13, Never-married, Sales, Own-child, White, Male, 0, 0, 40, United-States, <=50K
54, Private, 278329, HS-grad, 9, Married-spouse-absent, Exec-managerial, Not-in-family, White, Female, 0, 0, 43, United-States, <=50K
58, Private, 183893, Some-college, 10, Divorced, Adm-clerical, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
64, ?, 193575, 11th, 7, Never-married, ?, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
42, Private, 248356, HS-grad, 9, Never-married, Sales, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
17, Private, 154398, 11th, 7, Never-married, Other-service, Own-child, Black, Male, 0, 0, 16, Haiti, <=50K
47, Local-gov, 36169, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 60, United-States, >50K
39, Private, 137522, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male, 0, 0, 40, ?, >50K
29, Private, 308944, HS-grad, 9, Married-spouse-absent, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
20, Private, 180052, Some-college, 10, Never-married, Sales, Own-child, White, Male, 0, 0, 20, United-States, <=50K
46, Private, 109227, Some-college, 10, Divorced, Exec-managerial, Unmarried, White, Female, 0, 0, 70, United-States, <=50K
36, Private, 410489, Bachelors, 13, Divorced, Prof-specialty, Not-in-family, White, Male, 0, 0, 45, United-States, <=50K
20, Private, 41432, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 46, United-States, <=50K
34, Self-emp-not-inc, 313729, Some-college, 10, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 50, United-States, <=50K
50, Self-emp-not-inc, 176867, Doctorate, 16, Married-civ-spouse, Prof-specialty, Husband, White, Male, 3781, 0, 40, United-States, <=50K
40, Self-emp-not-inc, 277488, HS-grad, 9, Divorced, Transport-moving, Not-in-family, White, Male, 0, 0, 84, United-States, <=50K
47, Private, 199832, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
71, Private, 149040, 12th, 8, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
35, Self-emp-not-inc, 372525, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
49, Private, 371299, HS-grad, 9, Never-married, Adm-clerical, Unmarried, White, Female, 0, 0, 35, United-States, <=50K
19, Private, 38294, HS-grad, 9, Never-married, Handlers-cleaners, Other-relative, White, Male, 2597, 0, 40, United-States, <=50K
44, Private, 205822, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, >50K
35, Private, 189240, Some-college, 10, Divorced, Other-service, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
54, Federal-gov, 21698, Bachelors, 13, Divorced, Exec-managerial, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
34, Self-emp-not-inc, 250182, 11th, 7, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 60, United-States, <=50K
28, Private, 392100, HS-grad, 9, Married-civ-spouse, Craft-repair, Own-child, White, Male, 0, 0, 40, United-States, <=50K
32, Private, 143604, HS-grad, 9, Divorced, Other-service, Not-in-family, Black, Female, 0, 0, 16, United-States, <=50K
28, Private, 306830, Assoc-acdm, 12, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 40, Nicaragua, <=50K
69, Private, 269499, HS-grad, 9, Widowed, Handlers-cleaners, Not-in-family, White, Female, 0, 0, 8, United-States, <=50K
52, Local-gov, 246197, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
65, ?, 123484, HS-grad, 9, Widowed, ?, Other-relative, White, Female, 0, 0, 25, United-States, <=50K
65, Private, 344152, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 5556, 0, 50, United-States, >50K
41, Federal-gov, 36651, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1848, 40, United-States, >50K
36, Private, 150057, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 65, United-States, <=50K
39, Private, 82540, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 60, United-States, <=50K
31, Private, 51259, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 47, United-States, <=50K
24, Private, 217961, Some-college, 10, Never-married, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
36, Private, 203717, HS-grad, 9, Divorced, Craft-repair, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
26, Private, 151626, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, Black, Female, 0, 0, 45, United-States, <=50K
39, Private, 112158, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 26, ?, <=50K
26, Private, 189219, Assoc-acdm, 12, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 8, United-States, <=50K
26, Private, 333677, Bachelors, 13, Never-married, Exec-managerial, Own-child, White, Male, 2463, 0, 35, United-States, <=50K
19, Private, 188815, HS-grad, 9, Never-married, Other-service, Own-child, White, Female, 34095, 0, 20, United-States, <=50K
33, Private, 288273, 12th, 8, Separated, Adm-clerical, Unmarried, White, Female, 1471, 0, 40, United-States, <=50K
37, Private, 173968, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, <=50K
34, Private, 98656, Some-college, 10, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
32, Self-emp-not-inc, 410615, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 1887, 60, United-States, >50K
24, Private, 112854, Some-college, 10, Never-married, Tech-support, Not-in-family, White, Female, 0, 0, 16, United-States, <=50K
38, Private, 165302, Some-college, 10, Divorced, Adm-clerical, Unmarried, Other, Female, 0, 0, 40, United-States, <=50K
71, Private, 180733, Masters, 14, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 20, United-States, <=50K
44, Private, 153489, HS-grad, 9, Never-married, Other-service, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
30, Private, 299507, Assoc-acdm, 12, Separated, Other-service, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
53, Private, 83434, Bachelors, 13, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female, 0, 0, 21, Japan, >50K
41, Private, 140590, Some-college, 10, Never-married, Sales, Not-in-family, Black, Male, 0, 0, 33, United-States, <=50K
39, State-gov, 24721, Some-college, 10, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 35, United-States, <=50K
56, Private, 193818, 9th, 5, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
63, Local-gov, 152163, HS-grad, 9, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 40, United-States, <=50K
50, Local-gov, 120190, Masters, 14, Divorced, Prof-specialty, Not-in-family, White, Female, 0, 0, 45, United-States, <=50K
22, ?, 148955, Some-college, 10, Never-married, ?, Own-child, Asian-Pac-Islander, Female, 0, 0, 15, South, <=50K
71, Private, 97870, Masters, 14, Divorced, Prof-specialty, Not-in-family, White, Female, 0, 0, 15, Germany, <=50K
34, Private, 303187, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, 0, 0, 40, ?, >50K
53, Private, 127671, 7th-8th, 4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K
30, Private, 167476, Some-college, 10, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 60, United-States, <=50K
63, Local-gov, 28856, 7th-8th, 4, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 55, United-States, <=50K
55, Local-gov, 286967, 10th, 6, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 45, United-States, <=50K
21, Private, 109667, Some-college, 10, Never-married, Other-service, Own-child, White, Male, 0, 0, 40, United-States, <=50K
46, Local-gov, 197988, 1st-4th, 2, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female, 0, 0, 20, United-States, <=50K
31, Private, 279680, Some-college, 10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 45, United-States, <=50K
68, Local-gov, 144761, HS-grad, 9, Widowed, Protective-serv, Not-in-family, White, Male, 0, 1668, 20, United-States, <=50K
28, State-gov, 210498, HS-grad, 9, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 40, United-States, <=50K
48, Private, 175925, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 48, United-States, <=50K
29, Private, 122127, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Female, 8614, 0, 40, United-States, >50K
29, Private, 134331, 10th, 6, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
33, Private, 50276, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
28, Private, 22422, HS-grad, 9, Never-married, Transport-moving, Unmarried, White, Male, 0, 0, 55, United-States, <=50K
43, Self-emp-not-inc, 183479, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 30, United-States, <=50K
20, Private, 745817, Some-college, 10, Never-married, Tech-support, Own-child, White, Female, 0, 0, 15, United-States, <=50K
67, Private, 217028, Masters, 14, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
30, Private, 173005, Some-college, 10, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 50, United-States, >50K
27, Private, 104423, Assoc-acdm, 12, Never-married, Adm-clerical, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
31, Private, 403468, Some-college, 10, Separated, Other-service, Unmarried, White, Female, 0, 0, 50, Mexico, <=50K
45, Private, 183786, HS-grad, 9, Divorced, Other-service, Unmarried, White, Female, 0, 0, 35, United-States, <=50K
